IBGE;UF;MUNICIPIO;CNES;NOME FANTASIA;RAZAO SOCIAL;CNPJ PROPRIO;CNPJ MANTENEDORA;TIPO GESTAO;LOGRADOURO;NUMERO;BAIRRO;CEP;LATITUDE;LONGITUDE
420290;SC;BRUSQUE;6664547;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE BRUSQUE;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE BRUSQUE;76852615000108;;M;AUGUSTO BAUER;S/N;JARDIM MALUCHE;88354040;-27.10322;-48.92555
420290;SC;BRUSQUE;6891160;CONSULTORIO MEDICO DR MARCEL S CASAGRANDE;CONSULTORIO MEDICO DR MARCEL S CASAGRANDE;;;M;RUA FELIPE SCHMIDT;172;CENTRO;88350075;-27.09800;-48.91800
420290;SC;BRUSQUE;6929834;CLINICA DE ATENDIMENTOS MEDICOS DE BRUSQUE;CLINICA DE ATENDIMENTOS MEDICOS DE BRUSQUE SS LTDA;12886653000107;;M;GUILHERME WEGNER;935;SAO LUIZ;88351495;-27.09800;-48.91800
420290;SC;BRUSQUE;7037732;UNIDADE DE SAUDE SAO LUIZ;MUNICIPIO DE BRUSQUE;;83102343000194;M;RUA PEDRO GRACHER;S/N;SAO LUIZ;88351470;-27.08005;-48.91620
420290;SC;BRUSQUE;6893406;CLINICA MEDICA SAN BENITO;CLINICA MEDICA SAN BENITO S S LTDA;13627688000186;;M;AUGUSTO BAUER;240;JARDIM MALUCHE;88354040;-27.09800;-48.91800
420290;SC;BRUSQUE;7019815;CENTRAL DE REGULACAO DO ACESSO DE BRUSQUE;MUNICIPIO DE BRUSQUE;;83102343000194;M;RUA PREFEITO GERMANO SCHAEFER;66;CENTRO;88350170;-27.09873;-48.91392
420290;SC;BRUSQUE;6884164;LEONARDO FISCHER NETO;LEONARDO FISCHER NETO;;;M;RUA BOTUVERA;202;DOM JOAQUIM;88351160;-27.09800;-48.91800
420290;SC;BRUSQUE;7025793;FUNCIONAL FISIOTERAPIA E PILATES;GABRIELA GEVAERD MULLER;;;M;AV AUGUSTO BAUER;240;MALUCHE;88351120;-27.09800;-48.91800
420290;SC;BRUSQUE;6000045;ROGERIO ERZINGER;ROGERIO ERZINGER;;;M;AV 1 DE MAIO;103;CENTRO;88350002;-27.09800;-48.91800
420290;SC;BRUSQUE;6548431;UNIMED BRUSQUE;UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MEDICO;01554266000149;;M;GUILHERME WEGNER;935;SAO LUIZ;88351495;-27.09800;-48.91800
420290;SC;BRUSQUE;6569404;LABORATORIO DE ANALISES CLINICAS UNIMED DE BRUSQUE;UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MEDICO;01554266000220;;M;MORITZ GERMANO HOFFMANN;130;CENTRO;88350180;-27.09800;-48.91800
420300;SC;CACADOR;2302187;POSTO DE SAUDE DO BAIRRO SANTA CATARINA;PREFEITURA MUNICIPAL DE CACADOR;;83074302000131;M;RUA ARTHUR TREVISAN;S/N;VILA SANTA CATARINA;89506436;-26.775;-51.015
420300;SC;CACADOR;2302152;SIND DOS TRABALHADORES RURAIS;SINDICATO DOS TRABALHADORES RURAIS;83060095000166;;M;AVENIDA BARAO DO RIO BRANCO;6;CENTRO;89500148;-26.775;-51.015
420300;SC;CACADOR;3530760;FISIOVIDA;ACF CLINICA DE FISIOTERAPIA LTDA;07411843000120;;M;RUA TUBARAO;294;BOM JESUS;89504634;-26.775;-51.015
420300;SC;CACADOR;5062004;ROSANGELA RODRIGUES FERREIRA JERONYMO;ROSANGELA RODRIGUES FERREIRA JERONYMO;;;M;AV BARAO DO RIO BRANCO;1260;CENTRO;89500016;-26.77500;-51.01500
420300;SC;CACADOR;3561429;AIRTON JOSE AGUIAR;AIRTON JOSE AGUIAR;;;M;BARAO DO RIO BRANCO;1100;CENTRO;89500016;-26.775;-51.015
420300;SC;CACADOR;3561526;LUIS FERNANDO GARCIA JERONYMO;LUIS FERNANDO GARCIA JERONYMO;;;M;BARAO DO RIO BRANCO;1260;CENTRO;89500016;-26.775;-51.015
420300;SC;CACADOR;5168201;ILSE MARIA SCHMIDT DRIESSEN;ILSE MARIA SCHMIDT DRIESSEN;;;M;BARRAO DO RIO BRANCO;1260;CENTRO;89500016;-26.77500;-51.01500
420640;SC;GUARACIABA;2378698;UNIDADE DE SAUDE POSTO CENTRAL;PREFEITURA MUNICIPAL DE GUARACIABA;;82821216000182;M;RUA PRESIDENTE KENNEDY;455;CENTRO;89920000;-26.59878;-53.52073
420640;SC;GUARACIABA;5677343;JOSIANE BEATRIZ SCALCON DE MORAIS DE CASTRO;JOSIANE BEATRIZ SCALCON DE MORAIS DE CASTRO;;;M;RUA RUI BARBOSA;638;CENTRO;89920000;-26.599;-53.518
420640;SC;GUARACIABA;2378116;ASSOCIACAO BENEFICENTE HOSPITAL SAO LUCAS;ASSOCIACAO BENEFICENTE HOSPITAL SAO LUCAS;86245982000105;;D;RUA DOM PEDRO 1;835;CENTRO;89920000;-26.59402;-53.51963
420640;SC;GUARACIABA;6610013;CONSULTORIO ODONTOLOGICO XAVIER JOSE RAMBO;CONSULTORIO ODONTOLOGICO XAVIER JOSE RAMBO;;;M;RUA NOSSA SENHORA DE FATIMA;264;CENTRO;89920000;-26.599;-53.518
420640;SC;GUARACIABA;2551004;MARCIA MARIA REBELATTO;MARCIA MARIA REBELATTO;;;M;RUA 13 DE MAIO;208;CENTRO;89920000;-26.599;-53.518
420650;SC;GUARAMIRIM;5973430;PREST SERV SERVICOS MEDICOS SS;PREST SERV SERVICOS MEDICOS SS;09076866000150;;M;RUA JOAO BUSTCHARDT;23;CENTRO;89270000;-26.47300;-49.00300
420650;SC;GUARAMIRIM;6518117;TERAPEUTICA FARMACIA;TERAPEUTICA FARMACIA DE MANIPULACAO LTDA ME;04419108000255;;M;RUA 28 DE AGOSTO;3790;AVAI;89270000;-26.47300;-49.00300
420650;SC;GUARAMIRIM;6000835;RAFAEL SALVADOR DE BEM;RAFAEL SALVADOR DE BEM;;;M;RUA IRINEU VILELA VEIGA;132;CENTRO;89270000;-26.47300;-49.00300
420650;SC;GUARAMIRIM;6057667;RICARDO VIEIRA FERREIRA;RICARDO VIEIRA FERREIRA;;;M;RUA JOAO BUSTCHARDT;23;CENTRO;89270000;-26.47300;-49.00300
420650;SC;GUARAMIRIM;6006787;CLINICA DEL GALDIO;JUSSARA OLIVEIRA;;;M;RUA JOAO BUSTCHARDT;84;CENTRO;89270000;-26.473;-49.003
420650;SC;GUARAMIRIM;6259723;CONSULTORIO MEDICO GUARA LTDA;CONSULTORIO MEDICO GUARA LTDA;03966814000173;;M;RUA GOTT LIEB KINAS;205;AMIZADE;89270000;-26.473;-49.003
420650;SC;GUARAMIRIM;6515770;DROGARIA CATARINENSE;CIA LATINO AMERICANA DE MEDICAMENTOS;84683481007775;;M;RUA 28 DE AGOSTO;1680;CENTRO;89270000;-26.47300;-49.00300
420650;SC;GUARAMIRIM;6512356;DROGARIA CALCADAO;MARONE PRADELLA EPP;03489885000122;;M;RUA 28 DE AGOSTO;1284;CENTRO;89270000;-26.47300;-49.00300
420650;SC;GUARAMIRIM;6489222;F A ODONTOLOGIA;BRUNO PAULO FURLANETO;;;M;RUA JOAO BUSTCHARDT;23;CENTRO;89270000;-26.47300;-49.00300
420650;SC;GUARAMIRIM;6504841;FARMACIA PRAWUCKI;SERGIO PRAWUCKI;81595704000156;;M;R 28 DE AGOSTO;1343;CENTRO;89270000;-26.47300;-49.00300
420650;SC;GUARAMIRIM;6513026;TERAPEUTICA FARMACIA;TERAPEUTICA FARMACIA DE MANIPULACAO LTDA ME;04419108000174;;M;RUA 28 DE AGOSTO;1010;CENTRO;89270000;-26.47300;-49.00300
420650;SC;GUARAMIRIM;6849946;CONSULTORIO ODONTOLOGICO DRA FABIANE SELEME;CONSULTORIO ODONTOLOGICO DRA FABIANE SELEME;;;M;RUA 28 DE AGOSTO;2923;AMIZADE;89270000;-26.47300;-49.00300
420650;SC;GUARAMIRIM;6827004;CAIO FABRE CARINHENA;CAIO FABRE CARINHENA;;;M;RUA IRINEU VILELA VEIGA;205;CENTRO;89270000;-26.473;-49.003
420650;SC;GUARAMIRIM;6625428;AME AMBULATORIO MUNICIPAL DE ESPECIALIDADES;PREFEITURA MUNICIPAL DE GUARAMIRIM;;83102475000116;M;RUA JOAO BUTSCHARDT;365;CENTRO;89270000;-26.473;-49.003
420650;SC;GUARAMIRIM;6587097;FARMACIA LYRA;FARMACIA MEDEIROS LYRA LTDA;07817995000127;;M;RUA 28 DE AGOSTO;1553;CENTRO;89270000;-26.47300;-49.00300
420650;SC;GUARAMIRIM;6912818;FARMACIA TOPFARMA;FARMACIA MABAGHETI LTDA ME;08658325000178;;M;RUA HERMINIO STRINGARI;S/N;CORTICEIRA;89270000;-26.47300;-49.00300
420650;SC;GUARAMIRIM;6586910;FARMACIA PHARMANOVA;C P COMERCIO DE MEDICAMENTOS LTDA;10801883000192;;M;RUA 28 DE AGOSTO;479;NOVA ESPERANCA;89270000;-26.47300;-49.00300
420650;SC;GUARAMIRIM;6997309;MARINEZ ZAREMBSKI;MARINEZ ZAREMBSKI;;;M;RUA 28 DE AGOSTO;1800;CENTRO;89270000;-26.47300;-49.00300
420650;SC;GUARAMIRIM;6912826;SARAHFARMA;GUSTAFARMA LTDA ME;03674399000184;;M;RUA EMILIO MANKE JUNIOR;6105;RIO BRANCO;89270000;-26.47300;-49.00300
420650;SC;GUARAMIRIM;7026978;ESF ILHA DA FIGUEIRA;PREFEITURA MUNICIPAL DE GUARAMIRIM;;83102475000116;M;AVENIDA IZIDIO CARLOS PEIXER;595;ILHA DA FIGUEIRA;89270000;-26.473;-49.003
420650;SC;GUARAMIRIM;6553443;FARMACIA BIOFAR;FARMACIA BIOFAR LTDA;03300641000150;;M;RUA 28 DE AGOSTO;2070;CENTRO;89270000;-26.47300;-49.00300
420650;SC;GUARAMIRIM;6933238;FARMACELAI;CAM COMERCIO DE MEDICAMENTOS LTDA ME;12560549000110;;M;RUA 28 DE AGOSTO;3546;AVAI;89270000;-26.47300;-49.00300
420650;SC;GUARAMIRIM;6791786;LUNENDER INDUSTRIA DO VESTUARIO LTDA;LUNENDER INDUSTRIA DO VESTUARIO LTDA;08471698000135;;M;BR 280 KM 55;S/N;AVAI;89270000;-26.47300;-49.00300
420660;SC;GUARUJA DO SUL;2378736;UNIDADE SANITARIA SEDE DE GUARUJA DO SUL;PREFEITURA MUNICIPAL DE GUARUJA DO SUL;;83027045000187;M;RUA GOVERNADOR JORGE LACERDA;484;CENTRO;89940000;-26.38480;-53.52851
420660;SC;GUARUJA DO SUL;2551055;CONSULTORIO ADAIR JOAO HOFFMANN;CONSULTORIO ODONTOLOGICO ADAIR JOAO HOFFMANN;;;M;RUA CEARA;548;CENTRO;89940000;-26.38575;-53.52537
420660;SC;GUARUJA DO SUL;2551586;ANDREIA SCHMIDT;ANDREIA SCHMIDT;;;M;RUA SAO PAULO;517;CENTRO;89940000;-26.38528;-53.52696
420660;SC;GUARUJA DO SUL;2378175;HOSPITAL GUARUJA;ASSOCIACAO BENEFICENTE HOSPITALAR GUARUJA;83835736000107;;E;RUA PRESIDENTE KENNEDY;270;CENTRO;89940000;-26.38527;-53.52959
420660;SC;GUARUJA DO SUL;3971198;LABORGRIMM MEDICINA DO TRABALHO;LABORGRIMM CLINICA MEDICA LTDA ME;04718989000124;;M;AV JOAO PESSOA;1320;CENTRO;89940000;-26.38014;-53.52873
420660;SC;GUARUJA DO SUL;6511597;SECRETARIA MUNICIPAL DA SAUDE DE GUARUJA DO SUL;PREFEITURA MUNICIPAL DE GUARUJA DO SUL;;83027045000187;M;RUA GOVERNADOR JORGE LACERDA;484;CENTRO;89940000;-26.38480;-53.52851
420665;SC;GUATAMBU;2553260;PSF FAZENDA ZANDAVALLI;PREFEITURA MUNICIPAL DE GUATAMBU;;95990206000112;M;LINHA FAZENDA ZANDAVALLI;S/N;INTERIOR;89817000;-27.08967;-52.80299
420665;SC;GUATAMBU;2553252;UNIDADE DE SAUDE SEDE DE GUATAMBU;PREFEITURA MUNICIPAL DE GUATAMBU;;95990206000112;M;AV JOAO BATISTA DAL PIVA;747;CENTRO;89817000;-27.13169;-52.77959
420665;SC;GUATAMBU;6534457;SECRETARIA MUNICIPAL DE SAUDE GUATAMBU;PREFEITURA MUNICIPAL DE GUATAMBU;;95990206000112;M;AVENIDA JOAO MANOEL ROLIM DE MOURA;100;CENTRO;89817000;-27.132;-52.787
420670;SC;HERVAL D'OESTE;6924638;ESF INTERIOR;PREFEITURA MUNICIPAL DE HERVAL DOESTE;;82939430000138;M;RUA SANTOS DUMONT;277;CENTRO;89610000;-27.17221;-51.49766
420670;SC;HERVAL D'OESTE;6423752;SECRETARIA DE SAUDE HERVAL DOESTE;PREFEITURA MUNICIPAL DE HERVAL DOESTE;;82939430000138;M;RUA SANTOS DUMONT;277;CENTRO;89610000;-27.17226;-51.49770
420670;SC;HERVAL D'OESTE;5916127;LABORATORIO PASTEUR UNIDADE DE HERVAL D OESTE;G PASTEUR LABORATORIO DE ANALISES CLINICAS E PATOLOGIA LTDA;78491172001506;;M;RUA SANTOS DUMONT;186;CENTRO;89610000;-27.17216;-51.49621
420670;SC;HERVAL D'OESTE;5973716;ESPACO FISIO;FLAVIA MARIA DE ANDRADE;09400027000146;;M;SANTOS DUMONT;936;CENTRO;89610000;-27.17559;-51.49863
420675;SC;IBIAM;5943248;UNIDADE IBIAM;G PASTEUR LABORATORIO DE ANALISES CLINICAS E PATOLOGIA LTDA;78491172001921;;M;AV 20 DE JULHO;623;CENTRO;89652000;-27.18100;-51.23700
420675;SC;IBIAM;6448852;SECRETARIA MUNICIPAL DE SAUDE;MUNICIPIO DE IBIAM;;01612745000174;M;AV 20 DE JULHO;649;CENTRO;89652000;-27.18100;-51.23700
420675;SC;IBIAM;6544045;CORPPUSFISIO CONSULTORIO DE FISIOTERAPIA;CORPPUSFISIO CONSULTORIO DE FISIOTERAPIA;;;M;RUA 10 DE MAIO;S/N;CENTRO;89652000;-27.18100;-51.23700
420675;SC;IBIAM;2302608;UNIDADE DE SAUDE DE IBIAM;MUNICIPIO DE IBIAM;;01612745000174;M;AV 20 DE JULHO;817;CENTRO;89652000;-27.18100;-51.23700
420675;SC;IBIAM;6544002;CONSULTORIO ODONTOLOGICO;DIOGO AUGUSTO MIORANZA;;;M;AV 20 DE JULHO;S/N;CENTRO;89652000;-27.18100;-51.23700
420680;SC;IBICARE;5889014;POSTO DE COLETA IBICARE;G PASTEUR LABORATORIO DE ANALISES CLINICAS E PATOLOGIA LTDA;78491172001417;;M;AV PRESIDENTE NEREU RAMOS;75;CENTRO;89640000;-27.09000;-51.36561
420680;SC;IBICARE;2379961;UNIDADE SANITARIA DE IBICARE;PREFEITURA MUNICIPAL DE IBICARE;;82939448000130;M;AV HERCILIO LUZ;459;CENTRO;89640000;-27.09517;-51.36479
420680;SC;IBICARE;6430007;SECRETARIA DE SAUDE DE IBICARE;PREFEITURA MUNICIPAL DE IBICARE;;82939448000130;M;AV DR HERCILIO LUZ;251;CENTRO;89640000;-27.09533;-51.36492
420680;SC;IBICARE;2379953;CLINICA REVIVER;CLINICA REVIVER LTDA;01728890000115;;E;RUA ALBINO ALBERTO BENEMANN;01;CENTRO;89640000;-27.09045;-51.36739
420680;SC;IBICARE;6012345;FERNANDO BUNN;FERNANDO BUNN;;;M;AV PRESIDENTE NEREU RAMOS;88;CENTRO;89640000;-27.09531;-51.36509
420690;SC;IBIRAMA;6198589;ESF CENTRO;MUNICIPIO DE IBIRAMA;;83102418000137;M;RUA 15 DE NOVEMBRO;459;CENTRO;89140000;-27.05700;-49.51800
420690;SC;IBIRAMA;6440258;CENTRO DE ATENCAO PSICOSSOCIAL CAPS;MUNICIPIO DE IBIRAMA;;83102418000137;M;RUA JOINVILLE;112;CENTRO;89140000;-27.05700;-49.51800
420690;SC;IBIRAMA;5008417;ESF AREADO;MUNICIPIO DE IBIRAMA;;83102418000137;M;RUA BAHIA;S/N;AREADO;89140000;-27.05700;-49.51800
420690;SC;IBIRAMA;6379869;SECRETARIA MUNICIPAL DE SAUDE DE IBIRAMA;MUNICIPIO DE IBIRAMA;;83102418000137;M;NEREU RAMOS;50;CENTRO;89140000;-27.05700;-49.51800
420690;SC;IBIRAMA;2691884;HOSPITAL DR WALDOMIRO COLAUTTI;SECRETARIA DE ESTADO DA SAUDE;82951245001807;82951245000169;E;RUA 3 DE MAIO;998;CENTRO;89140000;-27.057;-49.518
420690;SC;IBIRAMA;2377853;LACIB LABORATORIO IBIRAMA;LABORATORIO DE ANALISES CLINICAS IBIRAMA LTDA EPP;81388514000168;;M;RUA 03 DE MAIO;998;CENTRO;89140000;-27.05700;-49.51800
420690;SC;IBIRAMA;5079918;DR ANA CARLA;ANA CARLA SANTOS MARTINS;;;M;RUA MARQUES DO HERVAL;310;CENTRO;89140000;-27.05700;-49.51800
420690;SC;IBIRAMA;5079896;DR ANGELO;ANGELO FRANCISCO MARTINS;;;M;RUA MARQUES DO HERVAL;310;CENTRO;89140000;-27.05700;-49.51800
420690;SC;IBIRAMA;2702231;ESF PE ANCHIETA;MUNICIPIO DE IBIRAMA;;83102418000137;M;RUA XV DE NOVEMBRO;459;CENTRO;89140000;-27.05700;-49.51800
420690;SC;IBIRAMA;2377845;LABORATORIO CRISTINA;LABORATORIO DE ANALISES CLINICAS CRISTINA LTDA;79858189000108;;M;RUA ANITA GARIBALDI;90;CENTRO;89140000;-27.05700;-49.51800
420690;SC;IBIRAMA;6132669;CLINICA MONTEIRO LINS;CLINICA MONTEIRO LINS LTDA;05521592000100;;M;RUA XV DE NOVEMBRO;454;CENTRO;89140000;-27.05700;-49.51800
420690;SC;IBIRAMA;3790479;DR GRACA;MARIA DA GRACA DE SOUZA FEIJO;;;M;RUA XV DE NOVEMBRO;27;CENTRO;89140000;-27.05700;-49.51800
420690;SC;IBIRAMA;3795268;DR HORST;HORST HERWEG;;;M;RUA 3 DE MAIO;365;CENTRO;89140000;-27.05700;-49.51800
420690;SC;IBIRAMA;2377888;DR PAULO;PAULO ROBERTO LOPES;;;M;RUA 3 DE MAIO;365;CENTRO;89140000;-27.05700;-49.51800
420690;SC;IBIRAMA;3790460;DR ARAUJO;ROBERTO DE ARAUJO SANTOS;;;M;RUA HERMANN AICHINGER;07;CENTRO;89140000;-27.05700;-49.51800
420690;SC;IBIRAMA;3790509;DR HENRIQUE;HENRIQUE JOSE LANDGRAF HEIDTMANN;;;M;RUA 3 DE MAIO;365;CENTRO;89140000;-27.05700;-49.51800
420690;SC;IBIRAMA;5202760;MARIA AUREA;MARIA AUREA BRAGANCA DOS SANTOS;;;M;RUA TIRADENTES;000;CENTRO;89140000;-27.05700;-49.51800
420690;SC;IBIRAMA;2702525;PSF DALBERGIA;MUNICIPIO DE IBIRAMA;;83102418000137;M;AVENIDA MISSLER;730;DALBERGIA;89143000;-27.05700;-49.51800
420690;SC;IBIRAMA;2377896;REHABILITARIA;REHABILITARIA CLINICA DE FISIOTERAPIA LTDA;00077738000157;;M;RUA DR GETULIO VARGAS;463;CENTRO;89140000;-27.05700;-49.51800
420690;SC;IBIRAMA;3790525;DR BETZ;ROBERTO BETZ;;;M;RUA IMBUIA;90;CENTRO;89140000;-27.05700;-49.51800
420690;SC;IBIRAMA;2702517;PSF SERRA SAO MIGUEL;MUNICIPIO DE IBIRAMA;;83102418000137;M;RUA SANTA CATARINA;S/N;SAO MIGUEL;89140000;-27.05700;-49.51800
420690;SC;IBIRAMA;2377837;ULTRAMED;ULTRAMED CLINICA MEDICA LTDA;02594465000143;;M;RUA 3 DE MAIO;365;CENTRO;89140000;-27.05700;-49.51800
420700;SC;ICARA;5905818;DANIELLE DA SILVA OLIVEIRA;DANIELLE DA SILVA OLIVEIRA;;;M;RUA SETE DE SETEMBRO;462;CENTRO;88820000;-28.71300;-49.30000
420700;SC;ICARA;6303978;CLINIFISIO;CLINIFISIO CLINICA DE FISIOTERAPIA LTDA ME;10717474000102;;M;RUA ANITA GARIBALDI;461;CENTRO;88820000;-28.71300;-49.30000
420700;SC;ICARA;6408583;CAROLINA COSTA ROSSO ROCHA;CAROLINA COSTA ROSSO ROCHA;;;M;RUA JOAO LODETTI;214;CENTRO;88820000;-28.71300;-49.30000
420700;SC;ICARA;7011156;VITAL CLINICA;VITAL CLINICA MEDICA E DIAGNOSTICA LTDA;07869713000135;;M;RUA VITORIA;1176;CENTRO;88820000;-28.71300;-49.30000
420700;SC;ICARA;5877091;RAQUEL DE OLIVEIRA;RAQUEL DE OLIVEIRA;;;M;RUA MARCOS ROVARIS;1309;CENTRO;88820000;-28.71300;-49.30000
420700;SC;ICARA;6510841;SULCARDIO CLINICA CARDIOLOGICA;SULCARDIO SERVICOS MEDICOS S S LTDA;11482201000199;;M;RUA VITORIA 190;190;CENTRO;88820000;-28.71300;-49.30000
420700;SC;ICARA;6402712;RENATO MICHELON;RENATO MICHELON;;;M;RUA CORONEL MARCOS ROVARIS;851;CENTRO;88820000;-28.71300;-49.30000
420700;SC;ICARA;6421334;SECRETARIA MUNICIPAL DE SAUDE DE ICARA SMS ICARA;SECRETARIA MUNICIPAL DE SAUDE DE ICARA;;82916800000111;M;RUA CORONEL MARCOS ROVARIS;184;CENTRO;88820000;-28.71300;-49.30000
420700;SC;ICARA;6792758;ZULMA PEREIRA VELHO;ZULMA PEREIRA VELHO;;;M;RUA SETE DE SETEMBRO;246;CENTRO;88820000;-28.71300;-49.30000
420710;SC;ILHOTA;2303302;UNIDADE SANITARIA DE ILHOTA;PREFEITURA MUNICIPAL DE ILHOTA;;83102301000153;M;ANGELO TRES;257;CENTRO;88320000;-26.90292;-48.82741
420710;SC;ILHOTA;2303310;UNIDADE BASICA DE SAUDE PEDRA DE AMOLAR;PREFEITURA MUNICIPAL DE ILHOTA;;83102301000153;M;JOSE GERALDINO BITTENCOURT;230;PEDRA DE AMOLAR;88320000;-26.84647;-48.73213
420710;SC;ILHOTA;2303337;UNIDADE BASICA DE SAUDE AUGUSTINO ZIMERMANN;PREFEITURA MUNICIPAL DE ILHOTA;;83102301000153;M;ESTRADA GERAL BAU CENTRAL;S/N;BAU CENTRAL;88320000;-26.82109;-48.94010
420710;SC;ILHOTA;6432611;SECRETARIA MUNICIPAL DE SAUDE E SANEAMENTO;SECRETARIA MUNICIPAL DE SAUDE E SANEAMENTO;;83102301000153;M;ANGELO TRES;257;CENTRO;88320000;-26.90292;-48.82741
420710;SC;ILHOTA;6465145;UNIDADE DE SAUDE ANA COLLA LAMIM;PREFEITURA MUNICIPAL DE ILHOTA;;83102301000153;M;ESTRADA GERAL BOA VISTA;S/N;BOA VISTA;88320000;-26.90000;-48.82700
420710;SC;ILHOTA;6975208;UNIDADE DE SAUDE ALTO BAU;PREFEITURA MUNICIPAL DE ILHOTA;;83102301000153;M;ESTRADA GERAL ALTO BAU;S/N;ALTO BAU;88320000;-26.77517;-48.93423
420720;SC;IMARUI;2690500;PSF DE SAO TOMAS PSF;PREFEITURA MUNICIPAL DE IMARUI;;82538851000157;M;ESTRADA GERAL;S/N;SAO TOMAS;88770000;-28.28348;-48.90865
420720;SC;IMARUI;2691108;LIENE PEREIRA CORREA;LIENE PEREIRA CORREA;;;M;RUA NEREU RAMOS;S/N;CENTRO;88770000;-28.34100;-48.82000
420720;SC;IMARUI;2690497;PSF DE FORQUILHA DO RIO DUNA PSF;PREFEITURA MUNICIPAL DE IMARUI;;82538851000157;M;ESTRADA GERAL;S/N;FORQ DO RIO DUNA;88770000;-28.13911;-48.76886
420720;SC;IMARUI;2690470;PSF DE ARATINGAUBA PSF;PREFEITURA MUNICIPAL DE IMARUI;;82538851000157;M;ESTRADA GERAL;S/N;ARATINGAUBA;88770000;-28.25590;-48.87457
420720;SC;IMARUI;2385643;LABORATORIO SENHOR BOM JESUS DOS PASSOS;OLIANA COMELI FI;02290479000173;;M;AVENIDA GOVERNADOR CELSO RAMOS;139;CENTRO;88770000;-28.34731;-48.81545
420720;SC;IMARUI;2692279;CLINICA MEDICA DR AIRTO LTDA ME;CLINICA MEDICA DR AIRTO LTDA ME;28070801000142;;M;AVENIDA GOVERNADOR CELSO RAMOS;41;CENTRO;88770000;-28.34929;-48.81425
420720;SC;IMARUI;2690209;RUI JOSE CANDEMIL;RUI JOSE CANDEMIL;;;M;RUA CORONEL JOSE T DA SILVA CANDEMIL;34;CENTRO;88770000;-28.34100;-48.82000
420720;SC;IMARUI;6480950;SECRETARIA MUNICIPAL DE SAUDE;PREFEITURA MUNICIPAL DE IMARUI;;82538851000157;M;AV GOVERNADOR CELSO RAMOS;S/N;CENTRO;88770000;-28.34100;-48.82000
420720;SC;IMARUI;6200117;ESCOLA ESPECIAL ARCO IRIS;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPECIONAIS;80987829000169;;M;RUA SENHOR DOS PASSOS;278;CENTRO;88770000;-28.34159;-48.81763
420720;SC;IMARUI;2385678;UNIDADE SANITARIA CENTRAL;PREFEITURA MUNICIPAL DE IMARUI;;82538851000157;M;AVENIDA GOVERNADOR CELSO RAMOS;S/N;CENTRO;88770000;-28.34704;-48.81568
420720;SC;IMARUI;2691531;HOSPITAL SAO JOAO BATISTA;HOSPITAL DE CARIDADE E MATERNIDADE SAO JOAO BATISTA;84203132000100;;D;AVENIDA GOVERNADOR CELSO RAMOS;475;CENTRO;88770000;-28.34100;-48.82000
420720;SC;IMARUI;2690489;PSF DE CANGUERI PSF;PREFEITURA MUNICIPAL DE IMARUI;;82538851000157;M;ESTRADA GERAL;S/N;CANGUERI DE FORA;88770000;-28.28764;-48.78495
420730;SC;IMBITUBA;6081940;PRO ATIVA MEDICINA DO TRABALHO E ORTOPEDIA;EUGENIO JOSE SANTANA;85385318000190;;M;AV BRASIL;891;PAES LEME;88780000;-28.24;-48.67
420730;SC;IMBITUBA;6758703;TERCEIRA DENTICAO;LABORATORIO DE PROTESE DENTARIA TERCEIRA DENTICAO LTDA ME;12628416000138;;M;AV DR JOAO RINSA;650;CENTRO;88780000;-28.24;-48.67
420730;SC;IMBITUBA;6442285;SECRETARIA MUNICIPAL DE SAUDE IMBITUBA;PREFEITURA MUNICIPAL DE IMBITUBA;;82909409000190;M;RUA NEREU RAMOS;326;CENTRO;88780000;-28.24;-48.67
420730;SC;IMBITUBA;6655327;LABORATORIO TRINDADE;LABORATORIO BIOCLINICO PORTO LTDA ME;12118805000113;;M;AV BRASIL;414;PAESLEME;88780000;-28.24;-48.67
420730;SC;IMBITUBA;6288677;WALTER DE BONA JUNIOR;WALTER DE BONA JUNIOR;;;M;RUA OTACILIO DE CARVALHO;630;CENTRO;88780000;-28.24;-48.67
420730;SC;IMBITUBA;5971241;CENTRO DE REABILITACAO SAUDE BEM ESTAR;PAULO EDUARDO FIGUEIREDO MARTINS;09552896000196;;M;RUA NEREU RAMOS;730;CENTRO;88780000;-28.24;-48.67
420730;SC;IMBITUBA;6621422;CDI IMAGEM;CDI IMAGEM LTDA;10409163000186;;M;RUA NEREU RAMOS;667;CENTRO;88780000;-28.24;-48.67
420730;SC;IMBITUBA;6656420;CLINICA MEDICA SAUDE PLENA;CLINICA MEDICA SAUDE PLENA LTDA ME;11616787000137;;M;AVENIDA SANTA CATARINA;999;CENTRO;88780000;-28.24;-48.67
420730;SC;IMBITUBA;6438237;ESPACO VITALITTA;ESPACO VITALITTA CLINICA INTEGRADA LTDA;11278867000120;;M;RUA PEDRO PAULO PIRES;147;VILA NOVA;88780000;-28.24;-48.67
420730;SC;IMBITUBA;6467997;ODONTOKIST;CLINICA AVANCADA ODONTOKIST EPP;10665670000180;;M;RUA ERNANI COTRIN;183;CENTRO;88780000;-28.24;-48.67
